time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452700000	3.65227	18.0953	4.9402	3.90122	0.467654	lidar	2.6365	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.48466	17.9448	4.89661	3.91038	0.436065	radar	3.41047	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.26239	17.7788	4.94337	3.91567	0.41471	lidar	1.16136	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.08739	17.5944	4.97203	3.95043	0.448121	radar	2.43183	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.9045	17.4771	4.94187	3.94805	0.41944	lidar	6.0975	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.76744	17.2595	4.96528	4.00527	0.484826	radar	3.18636	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.59273	17.0744	4.97716	4.02268	0.476318	lidar	0.101544	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.42553	16.9082	4.937	4.02161	0.426668	radar	2.08495	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.25994	16.736	4.93226	4.03354	0.4155	lidar	0.510616	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.08474	16.5413	4.93552	4.03868	0.383173	radar	5.01723	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.93211	16.3114	4.9646	4.06805	0.394678	lidar	2.29582	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.77123	16.1355	4.9386	4.06784	0.35812	radar	1.04384	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.56666	15.9684	4.96521	4.05576	0.321107	lidar	1.70934	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.44473	15.7366	4.99511	4.10379	0.37832	radar	2.14309	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.27362	15.5202	5.03073	4.11431	0.367346	lidar	0.895432	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.11672	15.3273	5.02514	4.11904	0.346396	radar	0.942907	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.907868	15.1119	5.09067	4.11141	0.31467	lidar	2.61558	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.75707	14.9306	5.05246	4.10735	0.277379	radar	2.28372	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.651472	14.7148	5.02818	4.13695	0.296815	lidar	0.474602	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.543313	14.4733	5.05373	4.17891	0.343902	radar	1.86307	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.370581	14.2529	5.09343	4.17874	0.32212	lidar	0.96638	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.257382	14.0014	5.14694	4.22304	0.379283	radar	3.37116	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.236591	13.7504	5.0911	4.28595	0.433911	lidar	3.42431	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.138246	13.5082	5.11833	4.31813	0.456984	radar	1.06361	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.0286572	13.2801	5.1616	4.30945	0.416574	lidar	1.67813	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.147355	13.0612	5.13585	4.3112	0.382593	radar	1.0304	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.157791	12.8316	5.06905	4.3664	0.429897	lidar	3.10709	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.27921	12.6063	5.04826	4.35996	0.380953	radar	3.65688	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.39929	12.3709	5.06827	4.36302	0.360077	lidar	0.38773	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.527972	12.162	5.04581	4.35034	0.312851	radar	3.81652	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.607516	11.9411	5.02529	4.36696	0.314688	lidar	0.524911	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.737177	11.7136	5.03083	4.35624	0.275163	radar	2.75959	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.931282	11.4731	5.09733	4.32167	0.212679	lidar	3.99514	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-1.04335	11.2465	5.06854	4.31193	0.17034	radar	2.76867	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.21843	11.0211	5.10524	4.28467	0.125462	lidar	1.98008	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.29384	10.7746	5.12649	4.31777	0.175399	radar	1.52473	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.42092	10.5225	5.16079	4.31612	0.162403	lidar	0.895677	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.50342	10.2606	5.19533	4.34374	0.199338	radar	1.64562	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.60401	10.0492	5.16741	4.34549	0.189679	lidar	1.84729	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.69461	9.81835	5.14928	4.35088	0.180354	radar	0.463068	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.77085	9.59642	5.12058	4.36303	0.184482	lidar	0.791012	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.87664	9.34591	5.15883	4.37244	0.195435	radar	2.57334	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.95473	9.05575	5.20534	4.39165	0.206407	lidar	4.23377	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.04395	8.83129	5.17082	4.38828	0.179135	radar	1.73397	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.13931	8.57971	5.18633	4.39194	0.172395	lidar	0.163417	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.26559	8.3275	5.21934	4.38089	0.14692	radar	2.85374	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.31459	8.09166	5.18648	4.40206	0.164336	lidar	0.756629	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.38191	7.8759	5.13988	4.40818	0.157727	radar	5.45949	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.49371	7.62576	5.16663	4.40116	0.139154	lidar	0.664005	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.65929	7.39212	5.17969	4.35459	0.0511521	radar	5.48651	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.76244	7.13701	5.20158	4.3532	0.0461861	lidar	0.356978	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.82343	6.90065	5.18572	4.37499	0.081674	radar	1.71026	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.86932	6.68851	5.12461	4.39148	0.0964576	lidar	2.58778	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.93963	6.46293	5.07849	4.38451	0.0603025	radar	4.16055	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.99485	6.22496	5.05931	4.39799	0.0727019	lidar	0.491242	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.11001	5.97905	5.09294	4.38959	0.0627767	radar	3.19224	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.18995	5.70723	5.12771	4.3964	0.0670595	lidar	1.62532	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.29939	5.46063	5.13551	4.37474	0.0163581	radar	2.11786	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.39451	5.20116	5.16246	4.37349	0.0139831	lidar	0.557795	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.4609	4.95458	5.15998	4.38896	0.0421656	radar	0.305868	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.57204	4.68054	5.2147	4.38317	0.033569	lidar	2.15062	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.68076	4.42918	5.22576	4.3622	-0.0152619	radar	2.1436	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.81125	4.16208	5.28005	4.34896	-0.0284511	lidar	2.67248	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.89172	3.92038	5.27033	4.36156	0.00368233	radar	1.21174	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.96576	3.68518	5.24394	4.36593	0.00754777	lidar	0.618106	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.06954	3.47656	5.20177	4.34576	-0.0344703	radar	4.03757	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.16106	3.23172	5.20333	4.34498	-0.0333999	lidar	0.0128115	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.27538	2.9795	5.22786	4.32964	-0.0619915	radar	0.711917	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.36429	2.70776	5.25966	4.3339	-0.0526588	lidar	1.39458	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.45093	2.45769	5.26039	4.34049	-0.033846	radar	0.228373	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.55446	2.19495	5.28957	4.33935	-0.0317199	lidar	0.722342	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.66494	1.96367	5.28022	4.31196	-0.095166	radar	3.88177	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.77927	1.69368	5.32448	4.30889	-0.0906152	lidar	1.71552	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.90271	1.44664	5.34292	4.29075	-0.120389	radar	0.527111	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.96435	1.2083	5.30295	4.29778	-0.108617	lidar	4.83433	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.061	0.987161	5.26466	4.29614	-0.0975927	radar	1.07849	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.12376	0.750819	5.22962	4.30306	-0.086673	lidar	4.00047	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.21553	0.461883	5.29221	4.30862	-0.0800153	radar	5.29903	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.29124	0.219116	5.27351	4.31289	-0.0716093	lidar	1.53571	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.40059	-0.0177447	5.26134	4.31774	-0.0411097	radar	5.9206	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.47202	-0.259165	5.24154	4.32425	-0.0320987	lidar	1.64496	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.594	-0.446967	5.18305	4.29954	-0.0687485	radar	3.93775	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.73219	-0.635239	5.13675	4.27365	-0.0988497	lidar	2.84374	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.84751	-0.860295	5.14699	4.2502	-0.14758	radar	5.29737	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.94198	-1.12565	5.18242	4.25866	-0.125816	lidar	1.37398	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.02949	-1.39122	5.21185	4.26934	-0.103412	radar	2.79458	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.1687	-1.5992	5.19132	4.24819	-0.124815	lidar	1.07138	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.31368	-1.82893	5.23289	4.21287	-0.193259	radar	4.00736	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.41898	-2.07732	5.24661	4.21555	-0.17667	lidar	0.559277	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.57133	-2.28037	5.22275	4.19251	-0.192418	radar	2.97857	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.7212	-2.48979	5.21259	4.1717	-0.207479	lidar	0.407774	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.87804	-2.7003	5.21343	4.14857	-0.227347	radar	1.04193	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.96834	-2.96861	5.24534	4.16884	-0.184276	lidar	2.69396	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.09717	-3.19327	5.23279	4.16672	-0.168358	radar	0.269544	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.22198	-3.39146	5.19719	4.15479	-0.174391	lidar	1.36152	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.3676	-3.63678	5.22977	4.15198	-0.164369	radar	4.48569	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.5286	-3.77999	5.1523	4.11251	-0.208363	lidar	4.74175	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.67381	-3.98799	5.15317	4.09944	-0.214997	radar	0.454949	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.82702	-4.21569	5.17566	4.09288	-0.208749	lidar	0.502354	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.978	-4.43323	5.18165	4.08579	-0.202774	radar	0.398777	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.13764	-4.67027	5.21644	4.08217	-0.193157	lidar	1.25229	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.27565	-4.87857	5.17175	4.08741	-0.158997	radar	2.55718	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.40699	-5.09925	5.17187	4.09058	-0.144173	lidar	0.29754	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.55264	-5.27308	5.10478	4.08122	-0.136824	radar	4.12032	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.74468	-5.46953	5.12082	4.05673	-0.159985	lidar	1.67954	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.90256	-5.66886	5.10956	4.04962	-0.155494	radar	0.373082	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.06054	-5.85572	5.0958	4.0373	-0.161738	lidar	0.188406	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.19792	-6.02018	5.02086	4.03219	-0.149854	radar	6.60946	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.38183	-6.12384	4.94662	3.98556	-0.202751	lidar	5.37096	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.5561	-6.30748	4.94779	3.97285	-0.204772	radar	0.873408	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.69557	-6.5158	4.95477	3.98179	-0.179329	lidar	0.442174	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.91904	-6.67185	4.98806	3.93892	-0.229015	radar	6.83022	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.1238	-6.83255	4.9936	3.91095	-0.250636	lidar	0.584554	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.3088	-6.99355	4.99747	3.89132	-0.262095	radar	1.05104	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.538	-7.16887	5.03746	3.86445	-0.279264	lidar	3.38041	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.7451	-7.30876	5.03573	3.8344	-0.301727	radar	1.90891	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-10.9904	-7.46591	5.07421	3.80113	-0.324575	lidar	3.37597	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.1808	-7.60568	5.04182	3.78374	-0.325825	radar	1.27484	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3291	-7.76413	5.00378	3.78914	-0.298498	lidar	3.33449	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5265	-7.8903	4.97579	3.76627	-0.309105	radar	1.87136	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.7083	-7.99587	4.92861	3.74215	-0.32181	lidar	3.27602	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.9052	-8.10813	4.86993	3.71815	-0.332331	radar	2.0811	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.1218	-8.19812	4.85136	3.68105	-0.35957	lidar	0.763348	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3466	-8.32354	4.9041	3.66083	-0.360564	radar	2.50622	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.5509	-8.40442	4.86974	3.62905	-0.379492	lidar	1.95461	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.7614	-8.48724	4.81876	3.59697	-0.399751	radar	1.85044	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.036	-8.57484	4.86644	3.55396	-0.427857	lidar	3.72026	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.2834	-8.67262	4.91092	3.52983	-0.427515	radar	2.66244	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.5049	-8.7197	4.88149	3.49051	-0.451768	lidar	1.87912	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.7281	-8.75391	4.82016	3.44264	-0.492594	radar	3.74253	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.9495	-8.87037	4.8318	3.44245	-0.460751	lidar	1.00243	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.1966	-8.96294	4.89497	3.43447	-0.430769	radar	2.92972	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.416	-9.07918	4.89643	3.43889	-0.397603	lidar	0.752136	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.6462	-9.14911	4.884	3.41862	-0.400386	radar	0.261142	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9297	-9.14446	4.91627	3.35654	-0.45266	lidar	1.82006	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.1858	-9.21895	4.9459	3.34419	-0.437041	radar	4.56142	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.445	-9.33937	4.98448	3.3547	-0.394565	lidar	5.44115	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.6905	-9.36603	4.95428	3.31626	-0.428311	radar	1.99657	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.9451	-9.45423	4.97663	3.3163	-0.400352	lidar	2.18027	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.1982	-9.46045	4.96431	3.27392	-0.435042	radar	2.2894	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.45	-9.45387	4.96568	3.23384	-0.458071	lidar	0.471616	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.6727	-9.44888	4.92135	3.19718	-0.483173	radar	5.1771	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9529	-9.43585	4.96088	3.15806	-0.500218	lidar	1.39709	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.2029	-9.49933	4.97969	3.16888	-0.446777	radar	7.96195	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.4619	-9.51935	4.99253	3.15338	-0.437763	lidar	0.520681	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.72	-9.50703	4.99226	3.12008	-0.45854	radar	1.6981	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.9743	-9.47473	4.99968	3.08548	-0.472664	lidar	0.173806	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.2202	-9.43345	4.98544	3.04416	-0.50391	radar	0.683848	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.4257	-9.48051	4.92691	3.05538	-0.46171	lidar	2.44424	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6625	-9.4679	4.92555	3.04315	-0.441098	radar	1.68835	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.9103	-9.46144	4.92641	3.03062	-0.429374	lidar	0.272397	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.1412	-9.42264	4.91929	3.00904	-0.424244	radar	3.95853	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.3852	-9.30271	4.93817	2.94848	-0.471685	lidar	2.9513	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.62	-9.22311	4.92614	2.90366	-0.508912	radar	1.10192	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.8691	-9.10113	4.95582	2.85062	-0.541156	lidar	1.20672	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.106	-8.99969	4.96749	2.81287	-0.551236	radar	4.90838	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.2883	-9.12544	4.83265	2.87565	-0.449774	lidar	15.2617	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.5275	-9.08275	4.83675	2.86731	-0.427864	radar	1.53427	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7478	-8.98863	4.83374	2.83358	-0.442801	lidar	0.714994	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-20.9892	-8.90647	4.84698	2.80663	-0.452354	radar	2.38925	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.1869	-8.83797	4.80625	2.78752	-0.449833	lidar	1.48257	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.42	-8.74799	4.81311	2.75947	-0.463004	radar	1.87089	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.6157	-8.72241	4.75035	2.76254	-0.434257	lidar	2.13414	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.8088	-8.57089	4.72937	2.69232	-0.521394	radar	6.59489	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-22.0117	-8.49685	4.70299	2.67869	-0.507644	lidar	0.405651	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.2217	-8.38786	4.71227	2.66037	-0.48777	radar	1.94936	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.45	-8.29504	4.72443	2.64674	-0.474585	lidar	1.1187	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.6427	-8.17405	4.70877	2.61314	-0.494609	radar	0.975975	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.8712	-7.94383	4.80746	2.54808	-0.537589	lidar	5.3147	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.0621	-7.79135	4.8002	2.49758	-0.590174	radar	3.39861	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.2856	-7.62021	4.8526	2.46473	-0.591412	lidar	2.12099	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.4858	-7.48307	4.86154	2.45967	-0.53931	radar	1.86723	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6526	-7.33746	4.83423	2.43247	-0.541063	lidar	0.68761	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8433	-7.17913	4.84552	2.41339	-0.522839	radar	0.930608	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-24.0079	-7.08082	4.77887	2.40695	-0.5042	lidar	2.23616	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.175	-6.89819	4.7856	2.36773	-0.52808	radar	1.92576	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3321	-6.65291	4.84041	2.31323	-0.557051	lidar	3.12759	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.4993	-6.47641	4.83969	2.28001	-0.576466	radar	3.45665	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.6011	-6.32875	4.75797	2.24996	-0.582191	lidar	5.43154	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7423	-6.1386	4.7564	2.21918	-0.583096	radar	0.308558	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
